DATE,FEDFUNDS,FEDDT,FEDD10Y,RESPPNTNWW,M1SL,TREAST,TREAS10Y,TREAS1T5,TREAS5T10,TREAS911Y,MBS10Y
1970-06,7.61,0.0,0.0,0.0,0.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1970-07,7.21,0.0,0.0,0.0,1.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1970-08,6.62,0.0,0.0,0.0,1.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1970-09,6.29,0.0,0.0,0.0,1.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0
1970-10,6.2,0.0,0.0,0.0,0.799999999999983,0.0,0.0,0.0,0.0,0.0,0.0
1970-11,5.6,0.0,0.0,0.0,0.700000000000017,0.0,0.0,0.0,0.0,0.0,0.0
1970-12,4.9,0.0,0.0,0.0,1.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0
1971-01,4.14,0.0,0.0,0.0,1.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1971-02,3.72,0.0,0.0,0.0,1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1971-03,3.71,0.0,0.0,0.0,1.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1971-04,4.16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05,4.63,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1971-06,4.91,0.0,0.0,0.0,1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1971-07,5.31,0.0,0.0,0.0,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1971-08,5.57,0.0,0.0,0.0,0.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1971-09,5.55,0.0,0.0,0.0,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1971-10,5.2,0.0,0.0,0.0,0.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1971-11,4.91,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1971-12,4.14,0.0,0.0,0.0,1.799999999999983,0.0,0.0,0.0,0.0,0.0,0.0
1972-01,3.51,0.0,0.0,0.0,2.200000000000017,0.0,0.0,0.0,0.0,0.0,0.0
1972-02,3.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-03,3.83,0.0,0.0,0.0,1.299999999999983,0.0,0.0,0.0,0.0,0.0,0.0
1972-04,4.17,0.0,0.0,0.0,0.30000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
1972-05,4.27,0.0,0.0,0.0,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1972-06,4.46,0.0,0.0,0.0,2.200000000000017,0.0,0.0,0.0,0.0,0.0,0.0
1972-07,4.55,0.0,0.0,0.0,2.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.0
1972-08,4.81,0.0,0.0,0.0,2.299999999999983,0.0,0.0,0.0,0.0,0.0,0.0
1972-09,4.87,0.0,0.0,0.0,1.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1972-10,5.05,0.0,0.0,0.0,1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0
1972-11,5.06,0.0,0.0,0.0,2.799999999999983,0.0,0.0,0.0,0.0,0.0,0.0
1972-12,5.33,0.0,0.0,0.0,2.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1973-01,5.94,0.0,0.0,0.0,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1973-02,6.58,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
1973-03,7.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-04,7.12,0.0,0.0,0.0,2.200000000000017,0.0,0.0,0.0,0.0,0.0,0.0
1973-05,7.84,0.0,0.0,0.0,1.799999999999983,0.0,0.0,0.0,0.0,0.0,0.0
1973-06,8.49,0.0,0.0,0.0,0.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1973-07,10.4,0.0,0.0,0.0,0.19999999999998863,0.0,0.0,0.0,0.0,0.0,0.0
1973-08,10.5,0.0,0.0,0.0,0.19999999999998863,0.0,0.0,0.0,0.0,0.0,0.0
1973-09,10.78,0.0,0.0,0.0,1.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1973-10,10.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-11,10.03,0.0,0.0,0.0,1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1973-12,9.95,0.0,0.0,0.0,0.9000000000000341,0.0,0.0,0.0,0.0,0.0,0.0
1974-01,9.65,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1974-02,8.97,0.0,0.0,0.0,1.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1974-03,9.35,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1974-04,10.51,0.0,0.0,0.0,0.4000000000000341,0.0,0.0,0.0,0.0,0.0,0.0
1974-05,11.31,0.0,0.0,0.0,0.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1974-06,11.93,0.0,0.0,0.0,0.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1974-07,12.92,0.0,0.0,0.0,0.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1974-08,12.01,0.0,0.0,0.0,0.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1974-09,11.34,0.0,0.0,0.0,1.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1974-10,10.06,0.0,0.0,0.0,1.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1974-11,9.45,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1974-12,8.53,0.0,0.0,0.0,-0.30000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
1975-01,7.13,0.0,0.0,0.0,1.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1975-02,6.24,0.0,0.0,0.0,1.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1975-03,5.54,0.0,0.0,0.0,-0.19999999999998863,0.0,0.0,0.0,0.0,0.0,0.0
1975-04,5.49,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1975-05,5.22,0.0,0.0,0.0,3.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1975-06,5.55,0.0,0.0,0.0,1.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1975-07,6.1,0.0,0.0,0.0,0.4000000000000341,0.0,0.0,0.0,0.0,0.0,0.0
1975-08,6.14,0.0,0.0,0.0,1.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0
1975-09,6.24,0.0,0.0,0.0,-0.30000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
1975-10,5.82,0.0,0.0,0.0,1.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0
1975-11,5.22,0.0,0.0,0.0,0.30000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
1975-12,5.2,0.0,0.0,0.0,1.2999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1976-01,4.87,0.0,0.0,0.0,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0
1976-02,4.77,0.0,0.0,0.0,1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1976-03,4.84,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1976-04,4.82,0.0,0.0,0.0,1.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1976-05,5.29,0.0,0.0,0.0,0.30000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
1976-06,5.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1976-07,5.31,0.0,0.0,0.0,1.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1976-08,5.29,0.0,0.0,0.0,0.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1976-09,5.25,0.0,0.0,0.0,2.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1976-10,5.02,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1976-11,4.95,0.0,0.0,0.0,2.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0
1976-12,4.65,0.0,0.0,0.0,2.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1977-01,4.61,0.0,0.0,0.0,3.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1977-02,4.68,0.0,0.0,0.0,2.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1977-03,4.69,0.0,0.0,0.0,2.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1977-04,4.73,0.0,0.0,0.0,1.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1977-05,5.35,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1977-06,5.39,0.0,0.0,0.0,1.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1977-07,5.42,0.0,0.0,0.0,2.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1977-08,5.9,0.0,0.0,0.0,2.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1977-09,6.14,0.0,0.0,0.0,1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1977-10,6.47,0.0,0.0,0.0,2.2000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1977-11,6.51,0.0,0.0,0.0,2.2999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1977-12,6.56,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1978-01,6.7,0.0,0.0,0.0,0.9000000000000341,0.0,0.0,0.0,0.0,0.0,0.0
1978-02,6.78,0.0,0.0,0.0,1.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1978-03,6.79,0.0,0.0,0.0,2.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1978-04,6.89,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1978-05,7.36,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1978-06,7.6,0.0,0.0,0.0,0.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1978-07,7.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1978-08,8.04,0.0,0.0,0.0,2.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0
1978-09,8.45,0.0,0.0,0.0,1.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1978-10,8.96,0.0,0.0,0.0,2.099999999999966,0.0,0.0,0.0,0.0,0.0,0.0
1978-11,9.76,0.0,0.0,0.0,1.900000000000034,0.0,0.0,0.0,0.0,0.0,0.0
1978-12,10.03,0.0,0.0,0.0,1.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1979-01,10.07,0.0,0.0,0.0,1.2999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1979-02,10.06,0.0,0.0,0.0,2.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1979-03,10.09,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-04,10.01,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1979-05,10.24,0.0,0.0,0.0,3.7999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1979-06,10.29,0.0,0.0,0.0,3.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1979-07,10.47,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1979-08,10.94,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-09,11.43,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1979-10,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-11,13.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-12,13.78,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-01,13.82,0.0,0.0,0.0,4.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0
1980-02,14.13,0.0,0.0,0.0,-1.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1980-03,17.19,0.0,0.0,0.0,-4.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0
1980-04,17.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-05,10.98,0.0,0.0,0.0,4.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0
1980-06,9.47,0.0,0.0,0.0,4.899999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1980-07,9.03,0.0,0.0,0.0,5.199999999999989,0.0,0.0,0.0,0.0,0.0,0.0
1980-08,9.61,0.0,0.0,0.0,5.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1980-09,10.87,0.0,0.0,0.0,4.199999999999989,0.0,0.0,0.0,0.0,0.0,0.0
1980-10,12.81,0.0,0.0,0.0,1.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1980-11,15.85,0.0,0.0,0.0,-2.1999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1980-12,18.9,0.0,0.0,0.0,2.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1981-01,19.08,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1981-02,15.93,0.0,0.0,0.0,4.199999999999989,0.0,0.0,0.0,0.0,0.0,0.0
1981-03,14.7,0.0,0.0,0.0,8.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1981-04,15.72,0.0,0.0,0.0,-2.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1981-05,18.52,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1981-06,19.1,0.0,0.0,0.0,1.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1981-07,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08,17.82,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0
1981-09,15.87,0.0,0.0,0.0,1.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1981-10,15.08,0.0,0.0,0.0,2.900000000000034,0.0,0.0,0.0,0.0,0.0,0.0
1981-11,13.31,0.0,0.0,0.0,5.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1981-12,12.37,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-01,13.22,0.0,0.0,0.0,-0.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1982-02,14.78,0.0,0.0,0.0,0.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1982-03,14.68,0.0,0.0,0.0,4.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0
1982-04,14.94,0.0,0.0,0.0,-0.4000000000000341,0.0,0.0,0.0,0.0,0.0,0.0
1982-05,14.45,0.0,0.0,0.0,0.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1982-06,14.15,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1982-07,12.59,0.0,0.0,0.0,3.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1982-08,10.12,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
1982-09,10.31,0.0,0.0,0.0,7.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1982-10,9.71,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-11,9.2,0.0,0.0,0.0,3.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1982-12,8.95,0.0,0.0,0.0,2.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1983-01,8.68,0.0,0.0,0.0,7.100000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1983-02,8.51,0.0,0.0,0.0,6.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0
1983-03,8.77,0.0,0.0,0.0,2.599999999999966,0.0,0.0,0.0,0.0,0.0,0.0
1983-04,8.8,0.0,0.0,0.0,6.800000000000011,0.0,0.0,0.0,0.0,0.0,0.0
1983-05,8.63,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-06,8.98,0.0,0.0,0.0,3.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0
1983-07,9.37,0.0,0.0,0.0,2.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0
1983-08,9.56,0.0,0.0,0.0,2.2999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1983-09,9.45,0.0,0.0,0.0,4.400000000000091,0.0,0.0,0.0,0.0,0.0,0.0
1983-10,9.48,0.0,0.0,0.0,1.7999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1983-11,9.34,0.0,0.0,0.0,2.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1983-12,9.47,0.0,0.0,0.0,3.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1984-01,9.56,0.0,0.0,0.0,2.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1984-02,9.59,0.0,0.0,0.0,3.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1984-03,9.91,0.0,0.0,0.0,3.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1984-04,10.29,0.0,0.0,0.0,1.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1984-05,10.32,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
1984-06,11.06,0.0,0.0,0.0,0.6999999999999318,0.0,0.0,0.0,0.0,0.0,0.0
1984-07,11.23,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0
1984-08,11.64,0.0,0.0,0.0,2.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1984-09,11.3,0.0,0.0,0.0,0.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1984-10,9.99,0.0,0.0,0.0,3.7999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1984-11,9.43,0.0,0.0,0.0,4.100000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1984-12,8.38,0.0,0.0,0.0,5.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1985-01,8.35,0.0,0.0,0.0,6.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1985-02,8.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-03,8.58,0.0,0.0,0.0,3.7999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1985-04,8.27,0.0,0.0,0.0,4.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1985-05,7.97,0.0,0.0,0.0,7.199999999999932,0.0,0.0,0.0,0.0,0.0,0.0
1985-06,7.53,0.0,0.0,0.0,6.800000000000068,0.0,0.0,0.0,0.0,0.0,0.0
1985-07,7.88,0.0,0.0,0.0,7.100000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1985-08,7.9,0.0,0.0,0.0,7.099999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1985-09,7.92,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
1985-10,7.99,0.0,0.0,0.0,4.400000000000091,0.0,0.0,0.0,0.0,0.0,0.0
1985-11,8.05,0.0,0.0,0.0,7.599999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1985-12,8.27,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1986-01,8.14,0.0,0.0,0.0,3.800000000000068,0.0,0.0,0.0,0.0,0.0,0.0
1986-02,7.86,0.0,0.0,0.0,8.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0
1986-03,7.48,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
1986-04,6.99,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-05,6.85,0.0,0.0,0.0,8.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1986-06,6.92,0.0,0.0,0.0,9.699999999999932,0.0,0.0,0.0,0.0,0.0,0.0
1986-07,6.56,0.0,0.0,0.0,8.400000000000091,0.0,0.0,0.0,0.0,0.0,0.0
1986-08,6.17,0.0,0.0,0.0,8.699999999999932,0.0,0.0,0.0,0.0,0.0,0.0
1986-09,5.89,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
1986-10,5.85,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0
1986-11,6.04,0.0,0.0,0.0,19.300000000000068,0.0,0.0,0.0,0.0,0.0,0.0
1986-12,6.91,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
1987-01,6.43,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1987-02,6.1,0.0,0.0,0.0,3.099999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1987-03,6.13,0.0,0.0,0.0,10.100000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1987-04,6.37,0.0,0.0,0.0,1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1987-05,6.85,0.0,0.0,0.0,-2.599999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1987-06,6.73,0.0,0.0,0.0,-0.20000000000004547,0.0,0.0,0.0,0.0,0.0,0.0
1987-07,6.58,0.0,0.0,0.0,1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1987-08,6.73,0.0,0.0,0.0,2.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1987-09,7.22,0.0,0.0,0.0,8.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1987-10,7.29,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-11,6.69,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-12,6.77,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1988-01,6.83,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1988-02,6.58,0.0,0.0,0.0,4.099999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1988-03,6.58,0.0,0.0,0.0,6.300000000000068,0.0,0.0,0.0,0.0,0.0,0.0
1988-04,6.87,0.0,0.0,0.0,3.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1988-05,7.09,0.0,0.0,0.0,6.599999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1988-06,7.51,0.0,0.0,0.0,3.1000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1988-07,7.75,0.0,0.0,0.0,1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1988-08,8.01,0.0,0.0,0.0,0.40000000000009095,0.0,0.0,0.0,0.0,0.0,0.0
1988-09,8.19,0.0,0.0,0.0,-0.40000000000009095,0.0,0.0,0.0,0.0,0.0,0.0
1988-10,8.3,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1988-11,8.35,0.0,0.0,0.0,1.8000000000000682,0.0,0.0,0.0,0.0,0.0,0.0
1988-12,8.76,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-01,9.12,0.0,0.0,0.0,-1.900000000000091,0.0,0.0,0.0,0.0,0.0,0.0
1989-02,9.36,0.0,0.0,0.0,-0.7999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1989-03,9.85,0.0,0.0,0.0,-3.7999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1989-04,9.84,0.0,0.0,0.0,-4.2000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1989-05,9.81,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
1989-06,9.53,0.0,0.0,0.0,4.2999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1989-07,9.24,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1989-08,8.99,0.0,0.0,0.0,1.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1989-09,9.02,0.0,0.0,0.0,5.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1989-10,8.84,0.0,0.0,0.0,1.2999999999999545,0.0,0.0,0.0,0.0,0.0,0.0
1989-11,8.55,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1989-12,8.45,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1990-01,8.23,0.0,0.0,0.0,2.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1990-02,8.24,0.0,0.0,0.0,3.3999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1990-03,8.28,0.0,0.0,0.0,4.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1990-04,8.26,0.0,0.0,0.0,-1.8999999999999773,0.0,0.0,0.0,0.0,0.0,0.0
1990-05,8.18,0.0,0.0,0.0,4.599999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1990-06,8.29,0.0,0.0,0.0,1.3000000000000682,0.0,0.0,0.0,0.0,0.0,0.0
1990-07,8.15,0.0,0.0,0.0,5.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1990-08,8.13,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
1990-09,8.2,0.0,0.0,0.0,-0.3000000000000682,0.0,0.0,0.0,0.0,0.0,0.0
1990-10,8.11,0.0,0.0,0.0,2.2000000000000455,0.0,0.0,0.0,0.0,0.0,0.0
1990-11,7.81,0.0,0.0,0.0,2.6000000000000227,0.0,0.0,0.0,0.0,0.0,0.0
1990-12,7.31,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1991-01,6.91,0.0,0.0,0.0,5.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1991-02,6.25,0.0,0.0,0.0,6.100000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1991-03,6.12,0.0,0.0,0.0,4.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1991-04,5.91,0.0,0.0,0.0,5.699999999999932,0.0,0.0,0.0,0.0,0.0,0.0
1991-05,5.78,0.0,0.0,0.0,7.900000000000091,0.0,0.0,0.0,0.0,0.0,0.0
1991-06,5.9,0.0,0.0,0.0,4.899999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1991-07,5.82,0.0,0.0,0.0,5.199999999999932,0.0,0.0,0.0,0.0,0.0,0.0
1991-08,5.66,0.0,0.0,0.0,2.900000000000091,0.0,0.0,0.0,0.0,0.0,0.0
1991-09,5.45,0.0,0.0,0.0,8.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0
1991-10,5.21,0.0,0.0,0.0,9.600000000000023,0.0,0.0,0.0,0.0,0.0,0.0
1991-11,4.81,0.0,0.0,0.0,9.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1991-12,4.43,0.0,0.0,0.0,13.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0
1992-01,4.03,0.0,0.0,0.0,14.800000000000068,0.0,0.0,0.0,0.0,0.0,0.0
1992-02,4.06,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0
1992-03,3.98,0.0,0.0,0.0,7.099999999999909,0.0,0.0,0.0,0.0,0.0,0.0
1992-04,3.73,0.0,0.0,0.0,6.800000000000068,0.0,0.0,0.0,0.0,0.0,0.0
